HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,FFPTSH,FFHG,FFAG,PSH,SSH,CSH,PSA,SSA,CSA,B365H,B365D,B365A,B365_Pred,T2M_RANGE,QV2M,PRECTOTCORR,PS,WS10M_RANGE,HS,AS,HTR,HF,AF,HY,AY,HR,AR
Arsenal,Leicester,H,10,3,9,4,1.8556701030927834,0.9174311926605504,1.4220183486238531,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.53,4.5,6.5,H,12.25,8.42,0.46,100.94,4.59,27,6,D,9,12,0,1,0,0
Brighton,Man City,A,2,4,3,10,0.8247422680412371,1.146788990825688,2.0642201834862384,0.4467353951890034,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,11.0,5.5,1.33,A,6.66,10.07,0.83,100.93,3.22,6,14,D,6,9,0,2,0,0
Chelsea,Burnley,A,6,5,8,5,1.0309278350515463,0.7339449541284403,0.9174311926605504,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.25,6.5,15.0,H,8.82,9.46,0.46,100.66,3.31,19,10,A,16,11,3,3,2,0
Crystal Palace,Huddersfield,A,4,6,12,9,0.9965635738831615,1.238532110091743,0.5504587155963302,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.83,3.6,5.0,H,8.82,9.46,0.46,100.66,3.31,14,8,A,7,19,1,3,0,0
Everton,Stoke,H,4,1,6,7,0.9621993127147765,1.0091743119266054,0.6880733944954128,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.7,3.8,5.75,H,4.88,8.54,1.08,100.85,4.26,9,9,H,13,10,1,1,0,0
Southampton,Swansea,D,2,0,13,0,0.6872852233676975,1.1926605504587156,0.5045871559633027,1.099656357388316,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.62,4.0,6.5,H,8.3,9.46,0.42,100.9,3.7,29,4,D,10,13,2,1,0,0
Watford,Liverpool,D,4,5,3,3,0.9278350515463917,1.4220183486238531,1.7889908256880735,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,6.0,4.2,1.62,A,8.95,9.28,0.38,100.53,3.21,9,14,H,14,8,0,3,0,0
West Brom,Bournemouth,H,6,2,8,2,0.7216494845360825,1.3302752293577982,0.8715596330275229,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,2.4,3.3,3.3,H,10.07,8.61,0.34,100.32,3.78,16,9,H,15,3,3,1,0,0
Man United,West Ham,H,6,1,11,1,1.3058419243986255,0.4128440366972477,1.1009174311926604,1.443298969072165,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,1.3,5.75,12.0,H,10.48,7.63,0.02,100.5,1.64,22,9,H,19,7,2,2,0,0
Newcastle,Tottenham,A,3,6,5,7,0.7216494845360825,0.7798165137614679,1.5596330275229358,0.6872852233676975,1.543157894736842,1.4963157894736843,1.2505263157894737,1.543157894736842,1.4963157894736843,1.2505263157894737,1.2289473684210526,1.2505263157894737,1.4963157894736843,5.5,4.0,1.7,A,9.14,6.96,0.08,100.22,3.63,6,18,D,6,10,1,2,1,0
Bournemouth,Watford,A,2,7,8,5,0.8934707903780068,1.3761467889908257,0.7798165137614679,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.6,4.0,H,3.16,8.61,0.27,101.84,4.61,6,19,D,6,14,1,3,0,0
Burnley,West Brom,A,0,1,5,5,0.549828178694158,0.7798165137614679,0.4587155963302752,0.9278350515463917,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,3.0,2.0,3.0,1.0,0.0,2.63,3.2,3.0,H,3.95,7.69,1.83,99.3,4.95,20,8,D,11,11,1,0,0,1
Leicester,Brighton,H,4,2,6,2,0.859106529209622,1.0091743119266054,0.4587155963302752,0.9965635738831615,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,3.0,4.0,0.0,0.0,2.0,1.73,3.8,5.5,H,7.68,7.63,2.19,100.35,4.55,14,5,H,8,10,1,0,0,0
Liverpool,Crystal Palace,H,13,1,4,2,1.5463917525773194,0.4587155963302752,0.7339449541284403,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,3.0,3.0,0.0,0.0,3.0,1.36,5.25,9.5,H,3.73,8.0,1.58,100.76,4.61,23,4,D,12,13,1,3,0,0
Southampton,West Ham,H,5,8,7,2,0.6872852233676975,1.1926605504587156,1.1009174311926604,1.443298969072165,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,0.0,0.0,0.0,0.0,4.0,1.75,3.8,5.25,H,8.12,7.57,0.22,101.1,4.62,14,16,H,18,10,1,1,0,1
Stoke,Arsenal,H,4,6,2,9,0.6872852233676975,1.3761467889908257,0.9174311926605504,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,1.0,3.0,4.0,3.0,4.5,3.8,1.85,A,6.05,7.69,2.09,99.87,5.09,11,18,D,6,11,0,0,0,0
Swansea,Man United,A,1,8,3,5,0.5841924398625429,1.1009174311926604,1.3761467889908257,0.6529209621993127,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,0.0,0.0,3.0,4.0,0.0,11.0,5.0,1.36,A,3.36,8.24,0.49,101.06,4.5,6,17,A,12,11,1,1,0,0
Huddersfield,Newcastle,H,3,5,7,3,0.549828178694158,1.146788990825688,0.8256880733944953,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,3.0,0.0,0.0,0.0,2.0,2.5,3.25,3.2,H,7.84,7.63,0.4,100.01,4.23,7,13,D,13,10,3,4,0,0
Tottenham,Chelsea,A,6,2,14,3,1.374570446735395,0.7339449541284403,1.4678899082568806,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,2.0,0.0,0.0,2.0,3.0,2.1,3.6,3.75,H,11.48,7.93,4.94,101.4,2.62,18,9,A,14,21,3,3,0,0
Man City,Everton,D,6,2,7,1,2.0962199312714778,0.6422018348623852,0.7339449541284403,1.2371134020618555,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,2.0,0.0,3.0,1.0,0.0,1.33,5.75,10.0,H,7.34,9.95,1.86,100.49,4.41,19,7,A,7,9,1,2,1,1
Bournemouth,Man City,A,3,8,2,5,0.8934707903780068,1.3761467889908257,2.0642201834862384,0.4467353951890034,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,1.5,2.0,1.5,0.5,11.0,6.0,1.3,A,3.52,10.44,0.01,101.55,2.23,9,19,D,13,14,5,4,0,1
Crystal Palace,Swansea,A,3,3,1,1,0.9965635738831615,1.238532110091743,0.5045871559633027,1.099656357388316,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,2.0,0.5,0.0,2.0,1.95,3.5,4.33,H,8.51,9.7,0.01,100.74,1.4,16,7,A,9,6,4,1,0,0
Huddersfield,Southampton,D,6,3,5,4,0.549828178694158,1.146788990825688,0.7798165137614679,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,2.0,0.0,2.0,1.5,1.0,3.9,3.4,2.1,A,9.9,8.67,0.27,99.6,3.18,16,6,D,10,10,0,1,0,0
Man United,Leicester,H,7,4,9,3,1.3058419243986255,0.4128440366972477,1.4220183486238531,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,4.0,0.0,1.5,2.5,2.0,1.33,5.5,11.0,H,8.52,8.91,0.32,100.19,2.7,22,11,D,8,7,1,2,0,0
Newcastle,West Ham,H,8,3,7,5,0.7216494845360825,0.7798165137614679,1.1009174311926604,1.443298969072165,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,1.5,0.0,1.0,3.5,2.3,3.4,3.4,H,6.87,8.61,1.05,99.83,1.5,16,8,H,17,11,1,3,0,0
Watford,Brighton,D,0,2,3,11,0.9278350515463917,1.4220183486238531,0.4587155963302752,0.9965635738831615,1.543157894736842,1.4963157894736843,1.2505263157894737,2.0,2.5,1.5,0.0,0.0,2.0,1.91,3.4,4.0,H,7.9,9.7,0.01,100.59,1.98,8,16,D,7,18,0,1,1,0
Chelsea,Everton,H,7,0,6,3,1.0309278350515463,0.7339449541284403,0.7339449541284403,1.2371134020618555,1.543157894736842,1.4963157894736843,1.2505263157894737,1.5,2.0,2.0,2.0,1.0,0.5,1.45,4.5,8.5,H,11.95,10.19,0.02,100.94,2.09,18,7,H,12,7,2,2,0,0
Liverpool,Arsenal,H,10,0,4,3,1.5463917525773194,0.4587155963302752,0.9174311926605504,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,2.0,2.0,1.5,1.5,2.0,2.0,2.15,3.7,3.5,H,8.63,9.83,0.1,101.09,1.95,18,8,H,6,9,2,4,0,0
Tottenham,Burnley,D,5,3,10,7,1.374570446735395,0.7339449541284403,0.9174311926605504,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.5,1.5,1.0,1.5,1.5,1.5,1.25,6.5,15.0,H,11.95,10.19,0.02,100.94,2.09,28,13,D,9,9,0,0,0,0
West Brom,Stoke,D,2,2,10,4,0.7216494845360825,1.3302752293577982,0.6880733944954128,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,3.0,1.0,0.0,1.5,0.5,0.5,2.4,3.1,3.5,H,12.88,9.09,0.0,100.62,2.35,10,16,D,10,9,2,2,0,0
Arsenal,Bournemouth,H,9,2,10,3,1.8556701030927834,0.9174311926605504,0.8715596330275229,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,1.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,1.6666666666666667,1.36,5.5,9.0,H,8.24,7.57,1.78,98.9,4.38,17,7,H,14,10,0,1,0,0
Brighton,West Brom,H,6,3,2,6,0.8247422680412371,1.146788990825688,0.4587155963302752,0.9278350515463917,1.543157894736842,1.4963157894736843,1.2505263157894737,0.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,2.7,3.1,3.0,H,6.72,8.06,1.9,99.17,3.88,12,12,H,9,4,2,0,0,0
Everton,Tottenham,A,1,6,7,3,0.9621993127147765,1.0091743119266054,1.5596330275229358,0.6872852233676975,1.543157894736842,1.4963157894736843,1.2505263157894737,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,3.8,3.5,2.1,A,3.64,8.36,5.74,98.98,3.54,12,15,A,14,14,3,1,0,0
Leicester,Chelsea,A,2,6,2,9,0.859106529209622,1.0091743119266054,1.4678899082568806,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,1.6666666666666667,2.0,2.0,2.0,1.3333333333333333,4.75,3.9,1.8,A,6.8,7.69,3.27,98.5,4.17,8,16,A,11,8,1,0,0,0
Man City,Liverpool,H,7,3,8,3,2.0962199312714778,0.6422018348623852,1.7889908256880735,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.0,1.85,4.0,4.2,H,5.92,8.06,6.13,98.14,3.62,13,10,H,10,9,2,2,0,1
Southampton,Watford,A,1,3,7,4,0.6872852233676975,1.1926605504587156,0.7798165137614679,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.65,4.0,6.0,H,6.95,7.87,3.24,99.13,3.82,9,12,A,8,11,0,0,0,0
Stoke,Man United,D,5,8,5,11,0.6872852233676975,1.3761467889908257,1.3761467889908257,0.6529209621993127,1.543157894736842,1.4963157894736843,1.2505263157894737,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,3.3333333333333335,0.0,7.5,4.5,1.5,A,7.05,7.81,4.57,98.05,3.45,10,18,D,10,10,0,0,0,0
Burnley,Crystal Palace,H,2,5,3,13,0.549828178694158,0.7798165137614679,0.7339449541284403,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,2.0,2.3,3.25,3.5,H,4.8,8.18,9.42,97.16,7.07,4,23,H,7,14,1,1,0,0
Swansea,Newcastle,A,4,8,7,5,0.5841924398625429,1.1009174311926604,0.8256880733944953,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,2.4,3.25,3.3,H,3.96,8.79,3.39,98.95,9.3,10,16,D,11,15,2,3,0,0
West Ham,Huddersfield,H,3,2,10,3,0.8247422680412371,1.1926605504587156,0.5504587155963302,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.3333333333333333,0.0,1.95,3.5,4.5,H,8.27,7.81,2.48,98.55,5.34,19,10,D,11,14,1,2,0,0
Bournemouth,Brighton,H,3,2,6,4,0.8934707903780068,1.3761467889908257,0.4587155963302752,0.9965635738831615,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.25,2.0,1.0,0.75,1.25,2.15,3.4,3.8,H,3.38,7.63,6.54,101.23,2.87,15,9,D,5,12,0,0,0,0
Crystal Palace,Southampton,A,3,4,5,5,0.9965635738831615,1.238532110091743,0.7798165137614679,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,1.75,1.25,0.75,1.0,3.0,3.3,2.6,A,8.58,6.84,2.25,100.26,1.99,14,13,A,14,13,5,1,0,0
Huddersfield,Leicester,D,3,1,8,4,0.549828178694158,1.146788990825688,1.4220183486238531,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,1.75,1.0,0.5,0.75,1.5,2.0,3.5,3.4,2.25,A,6.27,6.59,1.26,99.14,3.22,15,10,D,6,6,1,1,0,0
Liverpool,Burnley,D,9,4,12,2,1.5463917525773194,0.4587155963302752,0.9174311926605504,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.75,2.0,2.0,1.75,1.25,1.0,1.29,6.0,13.0,H,4.92,6.96,1.59,100.61,1.47,35,5,D,7,9,1,2,0,0
Newcastle,Stoke,H,3,4,7,5,0.7216494845360825,0.7798165137614679,0.6880733944954128,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,1.5,1.0,0.75,1.25,1.0,1.0,2.38,3.25,3.4,H,4.57,6.84,2.46,99.57,3.23,14,13,H,13,11,3,1,0,0
Tottenham,Swansea,D,8,0,11,1,1.374570446735395,0.7339449541284403,0.5045871559633027,1.099656357388316,1.543157894736842,1.4963157894736843,1.2505263157894737,1.75,1.75,0.75,1.0,0.5,1.25,1.22,7.0,15.0,H,8.58,6.84,2.25,100.26,1.99,26,4,D,11,9,1,3,0,0
Watford,Man City,A,1,10,3,11,0.9278350515463917,1.4220183486238531,2.0642201834862384,0.4467353951890034,1.543157894736842,1.4963157894736843,1.2505263157894737,2.0,1.75,0.75,2.5,2.5,0.5,9.0,6.0,1.33,A,8.68,6.84,2.66,100.12,1.57,7,28,A,8,6,2,0,0,0
West Brom,West Ham,D,1,1,2,3,0.7216494845360825,1.3302752293577982,1.1009174311926604,1.443298969072165,1.543157894736842,1.4963157894736843,1.2505263157894737,1.75,1.0,1.0,0.75,1.0,2.5,2.38,3.25,3.4,H,7.31,6.9,3.79,99.99,2.74,6,9,D,15,7,2,2,0,0
Chelsea,Arsenal,D,4,2,5,1,1.0309278350515463,0.7339449541284403,0.9174311926605504,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,2.25,2.0,1.25,1.5,1.75,2.0,1.8,4.0,4.5,H,9.06,6.96,0.53,100.47,1.43,13,11,D,11,15,1,3,1,0
Man United,Everton,H,7,3,4,1,1.3058419243986255,0.4128440366972477,0.7339449541284403,1.2371134020618555,1.543157894736842,1.4963157894736843,1.2505263157894737,2.5,3.0,0.5,1.0,0.5,1.5,1.36,5.25,10.0,H,9.08,7.26,1.94,100.03,1.78,16,7,H,15,14,1,1,0,0
Burnley,Huddersfield,D,3,2,3,4,0.549828178694158,0.7798165137614679,0.5504587155963302,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.6,1.2,1.0,1.6,1.0,0.6,2.15,3.25,3.9,H,6.32,8.97,0.99,99.78,2.03,5,9,D,9,13,3,2,0,0
Everton,Bournemouth,H,4,4,4,6,0.9621993127147765,1.0091743119266054,0.8715596330275229,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8,0.4,2.0,0.6,0.6,1.8,1.65,4.0,5.75,H,5.89,9.09,0.36,101.02,2.09,12,8,D,12,11,3,1,0,0
Leicester,Liverpool,A,7,6,3,6,0.859106529209622,1.0091743119266054,1.7889908256880735,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8,1.4,1.8,1.6,1.8,1.8,4.1,3.9,1.91,A,7.73,8.36,0.47,100.77,2.7,12,23,A,13,14,3,3,0,0
Man City,Crystal Palace,H,9,0,8,2,2.0962199312714778,0.6422018348623852,0.7339449541284403,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,2.6,3.2,0.4,0.0,0.0,1.6,1.14,10.0,21.0,H,6.97,8.85,0.65,100.29,2.28,25,5,H,6,7,3,1,0,0
Southampton,Man United,A,4,4,8,4,0.6872852233676975,1.1926605504587156,1.3761467889908257,0.6529209621993127,1.543157894736842,1.4963157894736843,1.2505263157894737,1.6,0.8,0.8,2.6,3.2,0.4,5.5,3.8,1.73,A,7.24,8.18,0.02,101.33,2.73,14,9,A,12,9,1,4,0,0
Stoke,Chelsea,A,2,4,5,0,0.6872852233676975,1.3761467889908257,1.4678899082568806,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,1.0,1.2,2.0,1.6,1.0,6.0,4.1,1.62,A,6.88,8.61,0.63,100.27,3.12,13,7,A,5,14,2,2,0,0
Swansea,Watford,A,3,4,5,4,0.5841924398625429,1.1009174311926604,0.7798165137614679,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,0.4,1.0,1.6,1.4,1.8,2.4,3.3,3.25,H,4.76,8.91,0.49,101.0,2.17,10,8,A,9,16,1,3,0,0
West Ham,Tottenham,A,4,5,4,3,0.8247422680412371,1.1926605504587156,1.5596330275229358,0.6872852233676975,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8,0.8,2.0,1.6,1.4,0.6,6.0,4.33,1.6,A,8.42,8.0,0.34,101.27,2.69,10,15,A,10,20,4,2,0,1
Brighton,Newcastle,H,3,5,2,8,0.8247422680412371,1.146788990825688,0.8256880733944953,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8,0.8,1.4,1.8,1.2,0.8,2.8,3.1,2.9,H,8.02,9.22,1.13,101.25,3.52,7,17,D,6,8,2,1,0,0
Arsenal,West Brom,H,6,3,7,4,1.8556701030927834,0.9174311926605504,0.4587155963302752,0.9278350515463917,1.543157894736842,1.4963157894736843,1.2505263157894737,1.4,1.4,1.6,1.6,0.8,0.8,1.33,5.5,11.0,H,8.56,9.09,2.02,101.06,1.44,16,7,H,8,17,1,4,0,0
Bournemouth,Leicester,D,4,1,7,5,0.8934707903780068,1.3761467889908257,1.4220183486238531,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,0.5,0.6666666666666666,1.8333333333333333,0.8,1.2,1.6,2.8,3.25,2.5,A,1.77,8.85,9.02,101.51,6.55,19,8,D,6,10,1,0,0,0
Chelsea,Man City,A,2,6,4,8,1.0309278350515463,0.7339449541284403,2.0642201834862384,0.4467353951890034,1.543157894736842,1.4963157894736843,1.2505263157894737,2.1666666666666665,2.0,0.8333333333333334,2.6,3.8,0.4,2.75,3.3,2.5,A,7.21,7.75,0.73,100.77,3.82,4,17,D,8,13,0,2,0,0
Huddersfield,Tottenham,A,1,7,4,7,0.549828178694158,1.146788990825688,1.5596330275229358,0.6872852233676975,1.543157894736842,1.4963157894736843,1.2505263157894737,1.5,0.8333333333333334,0.5,1.6,1.6,1.0,8.5,4.75,1.36,A,6.81,7.45,3.86,99.24,3.52,6,14,A,7,4,1,1,0,0
Man United,Crystal Palace,H,7,1,6,5,1.3058419243986255,0.4128440366972477,0.7339449541284403,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,2.6666666666666665,2.8333333333333335,0.3333333333333333,0.0,0.0,2.0,1.17,7.0,15.0,H,5.66,7.63,4.65,99.79,4.2,18,6,H,6,9,0,0,0,0
Stoke,Southampton,H,6,3,5,6,0.6872852233676975,1.3761467889908257,0.7798165137614679,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.4,0.8,1.0,2.88,3.2,2.45,A,7.19,7.63,3.65,99.74,2.41,17,21,H,11,10,1,2,0,0
West Brom,Watford,D,4,3,7,6,0.7216494845360825,1.3302752293577982,0.7798165137614679,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.3333333333333333,0.6666666666666666,1.0,2.0,1.2,1.4,2.15,3.2,3.5,H,7.7,7.81,3.25,100.18,2.78,9,15,H,12,11,3,0,0,0
West Ham,Swansea,H,4,1,2,1,0.8247422680412371,1.1926605504587156,0.5045871559633027,1.099656357388316,1.543157894736842,1.4963157894736843,1.2505263157894737,0.6666666666666666,1.0,2.1666666666666665,0.8,0.6,1.4,1.8,3.5,4.5,H,7.21,7.75,0.73,100.77,3.82,9,6,D,15,13,3,2,0,0
Arsenal,Brighton,H,12,1,6,5,1.8556701030927834,0.9174311926605504,0.4587155963302752,0.9965635738831615,1.543157894736842,1.4963157894736843,1.2505263157894737,1.6666666666666667,1.5,1.3333333333333333,1.4,1.0,1.0,1.2,6.5,13.0,H,4.2,10.01,2.84,100.19,2.99,25,9,H,7,8,0,2,0,0
Everton,Burnley,A,4,2,9,3,0.9621993127147765,1.0091743119266054,0.9174311926605504,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,1.1666666666666667,0.6666666666666666,1.8333333333333333,1.2,0.6,0.6,1.67,3.6,5.75,H,5.37,9.22,3.7,99.76,6.02,23,5,A,14,7,2,2,0,0
Newcastle,Liverpool,D,5,2,1,5,0.7216494845360825,0.7798165137614679,1.7889908256880735,0.9621993127147765,1.543157894736842,1.4963157894736843,1.2505263157894737,1.5,1.0,0.8333333333333334,2.0,1.8,1.6,5.0,3.8,1.67,A,9.38,8.3,2.98,98.53,10.21,8,17,D,11,6,1,1,0,0
Burnley,West Ham,D,5,6,7,4,0.549828178694158,0.7798165137614679,1.1009174311926604,1.443298969072165,1.543157894736842,1.4963157894736843,1.2505263157894737,1.7142857142857142,1.0,0.7142857142857143,1.4,1.0,1.2,2.75,3.25,2.8,H,4.59,10.25,4.36,99.81,3.41,20,8,A,11,14,2,2,0,1
Crystal Palace,Chelsea,H,5,5,5,8,0.9965635738831615,1.238532110091743,1.4678899082568806,0.7560137457044673,1.543157894736842,1.4963157894736843,1.2505263157894737,0.0,0.0,2.4285714285714284,2.0,1.6,0.4,9.0,5.0,1.4,A,9.43,9.52,0.17,101.44,3.64,14,15,H,7,6,2,1,0,0
Liverpool,Man United,D,5,1,7,3,1.5463917525773194,0.4587155963302752,1.3761467889908257,0.6529209621993127,1.543157894736842,1.4963157894736843,1.2505263157894737,1.7142857142857142,1.8571428571428572,1.7142857142857142,2.6,2.6,0.4,2.8,3.25,2.8,D,4.91,10.25,1.88,101.12,3.26,19,6,D,7,13,0,2,0,0
Man City,Stoke,H,11,1,5,0,2.0962199312714778,0.6422018348623852,0.6880733944954128,1.3058419243986255,1.543157894736842,1.4963157894736843,1.2505263157894737,2.7142857142857144,3.142857142857143,0.2857142857142857,1.0,1.2,2.0,1.14,9.5,21.0,H,6.34,10.25,2.01,100.37,3.75,20,5,H,5,8,0,1,0,0
Swansea,Huddersfield,H,3,2,5,3,0.5841924398625429,1.1009174311926604,0.5504587155963302,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,0.7142857142857143,0.42857142857142855,1.1428571428571428,0.6,0.2,1.4,2.2,3.25,3.75,H,4.14,10.31,0.72,101.3,4.06,7,7,H,12,16,1,5,0,0
Tottenham,Bournemouth,H,6,1,9,5,1.374570446735395,0.7339449541284403,0.8715596330275229,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,2.0,2.0,0.7142857142857143,0.8,0.8,1.6,1.2,8.0,15.0,H,9.43,9.52,0.17,101.44,3.64,18,5,D,9,7,1,3,0,0
Watford,Arsenal,H,2,6,2,5,0.9278350515463917,1.4220183486238531,0.9174311926605504,1.0652920962199313,1.543157894736842,1.4963157894736843,1.2505263157894737,1.7142857142857142,1.5714285714285714,1.7142857142857142,2.0,1.4,0.8,5.25,4.33,1.65,A,9.11,9.52,0.19,101.26,3.4,11,9,A,8,10,1,0,0,0
Brighton,Everton,D,3,6,7,1,0.8247422680412371,1.146788990825688,0.7339449541284403,1.2371134020618555,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,0.7142857142857143,1.2857142857142858,0.6,0.4,2.2,3.25,3.3,2.4,A,5.46,10.07,0.14,101.19,3.64,12,13,D,12,10,4,1,0,0
Southampton,Newcastle,D,2,5,3,8,0.6872852233676975,1.1926605504587156,0.8256880733944953,1.0309278350515463,1.543157894736842,1.4963157894736843,1.2505263157894737,1.1428571428571428,0.7142857142857143,1.0,2.0,1.4,0.6,1.91,3.6,4.5,H,5.62,9.83,0.24,101.01,3.02,12,19,A,11,12,1,2,0,0
Leicester,West Brom,D,3,1,4,1,0.859106529209622,1.0091743119266054,0.4587155963302752,0.9278350515463917,1.543157894736842,1.4963157894736843,1.2505263157894737,0.7142857142857143,1.2857142857142858,1.7142857142857142,0.6,0.8,1.6,2.05,3.4,4.2,H,8.95,8.61,0.11,100.03,10.28,11,5,D,13,6,2,2,0,0
West Ham,Brighton,A,2,5,10,3,0.8247422680412371,1.1926605504587156,0.4587155963302752,0.9965635738831615,1.543157894736842,1.4963157894736843,1.2505263157894737,1.0,1.0,1.75,1.4,1.2,1.2,1.83,3.5,5.25,H,3.65,7.57,3.04,99.52,5.47,16,7,A,5,13,1,0,0,0
Chelsea,Watford,H,8,5,6,6,1.0309278350515463,0.7339449541284403,0.7798165137614679,1.134020618556701,1.543157894736842,1.4963157894736843,1.2505263157894737,1.625,1.625,1.0,2.0,1.6,2.0,1.36,5.25,10.0,H,4.3,7.57,5.44,99.36,5.74,14,16,D,13,16,2,3,0,0
Huddersfield,Man United,H,3,3,4,7,0.549828178694158,1.146788990825688,1.3761467889908257,0.6529209621993127,1.543157894736842,1.4963157894736843,1.2505263157894737,1.125,0.625,1.125,2.2,2.2,0.4,11.0,5.0,1.36,A,2.15,7.51,11.48,97.26,6.21,5,9,H,10,12,4,2,0,0
